query;0-mean;0-minus;0-plus;0-first-mean;0-first-minus;0-first-plus;1-mean;1-minus;1-plus;1-first-mean;1-first-minus;1-first-plus;2-mean;2-minus;2-plus;2-first-mean;2-first-minus;2-first-plus;3-mean;3-minus;3-plus;3-first-mean;3-first-minus;3-first-plus;4-mean;4-minus;4-plus;4-first-mean;4-first-minus;4-first-plus;5-mean;5-minus;5-plus;5-first-mean;5-first-minus;5-first-plus;6-mean;6-minus;6-plus;6-first-mean;6-first-minus;6-first-plus
C3;42576.4;365.40000000000146;208.59999999999854;37.6;6.600000000000001;11.399999999999999;24048.6;129.59999999999854;145.40000000000146;4392;63;58;7629.4;114.39999999999964;219.60000000000036;51;18;23;19;11;8;NaN;NaN;NaN;5828.4;53.399999999999636;33.600000000000364;3757.6;26.59999999999991;25.40000000000009;75807.6;2166.600000000006;1323.3999999999942;54;1;1;2283.6;52.59999999999991;135.4000000000001;270.2;16.19999999999999;57.80000000000001
