query;0-mean;0-minus;0-plus;0-first-mean;0-first-minus;0-first-plus;1-mean;1-minus;1-plus;1-first-mean;1-first-minus;1-first-plus;2-mean;2-minus;2-plus;2-first-mean;2-first-minus;2-first-plus;3-mean;3-minus;3-plus;3-first-mean;3-first-minus;3-first-plus;4-mean;4-minus;4-plus;4-first-mean;4-first-minus;4-first-plus;5-mean;5-minus;5-plus;5-first-mean;5-first-minus;5-first-plus;6-mean;6-minus;6-plus;6-first-mean;6-first-minus;6-first-plus;7-mean;7-minus;7-plus;7-first-mean;7-first-minus;7-first-plus
C1;435.6;49.60000000000002;45.39999999999998;NaN;NaN;NaN;235.8;24.80000000000001;25.19999999999999;NaN;NaN;NaN;27.2;8.2;14.8;NaN;NaN;NaN;60.4;5.399999999999999;2.6000000000000014;NaN;NaN;NaN;24.4;14.399999999999999;21.6;NaN;NaN;NaN;8.6;0.5999999999999996;2.4000000000000004;NaN;NaN;NaN;13.2;2.1999999999999993;2.8000000000000007;NaN;NaN;NaN;54.8;2.799999999999997;9.200000000000003;NaN;NaN;NaN
C2;4045.4;135.4000000000001;380.5999999999999;NaN;NaN;NaN;1139.2;36.200000000000045;55.799999999999955;NaN;NaN;NaN;60.2;4.200000000000003;3.799999999999997;NaN;NaN;NaN;156.4;52.400000000000006;36.599999999999994;NaN;NaN;NaN;28.8;18.8;16.2;NaN;NaN;NaN;11;0;0;NaN;NaN;NaN;97.4;4.400000000000006;2.5999999999999943;NaN;NaN;NaN;92.4;4.400000000000006;7.599999999999994;NaN;NaN;NaN
C3;3161.6;119.59999999999991;281.4000000000001;42.8;12.799999999999997;16.200000000000003;3432;49;67;20.8;3.8000000000000007;13.2;2583.8;84.80000000000018;190.19999999999982;2376;75;183;835.6;30.600000000000023;37.39999999999998;92.2;20.200000000000003;10.799999999999997;11.8;3.8000000000000007;12.2;NaN;NaN;NaN;597;12;25;392.2;12.199999999999989;9.800000000000011;10110.4;92.39999999999964;66.60000000000036;89;3;1;373.8;8.800000000000011;10.199999999999989;201.4;4.400000000000006;6.599999999999994
